,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p17027,0.44408817096471026,0.1647805505889211,0.003257358804628781,0.0004517735499141956,7.810400100970284e-05,2.6789640463473477e-07,0.012727327145290856,0.2942903202340142,0.08032612681510623
p17085,0.5147656480373562,0.012647784671832562,0.003381425468177474,0.001130509909913307,9.263179401631319e-05,7.820579691306294e-07,0.0032458206977515466,0.45961240070488507,0.005122996658098418
p17199,0.35903063481699016,0.24922568377463494,0.0027840935476064685,0.00025470899590658634,6.435975932014413e-05,1.74280245188766e-07,0.020736256161884698,0.25923818322217984,0.1086659054412319
p17125,0.5954476378736998,0.0711903662975621,0.004004546479685178,0.0009312651052496133,0.0001091323147391129,4.1776469976814427e-07,0.008794938812861175,0.28805937048300706,0.03146232486849616
p17105,0.6674147677416253,0.06316904942431231,0.009587616316093612,0.0005390371595227217,0.0002676794705342413,2.986421119519248e-07,0.015611508559173677,0.2245322836817237,0.018877759004902406
p17191,0.4401961053532678,0.2694094973164699,0.005292712331401764,0.0002557659021985091,0.0001243923480720497,1.5611324076722398e-07,0.021758916654301304,0.19061143702445899,0.07235101695658874
p17089,0.6624899751322745,0.03505914192512684,0.010898705096954328,0.0005464675611798121,0.0002950326064538909,3.7651114773690205e-07,0.010966198017669165,0.27145753513684273,0.008286568012351102
p17069,0.3522744859576934,0.33526790985186145,0.003594989845194832,0.00016952964302151987,8.299504398093174e-05,1.1915065657072262e-07,0.029296528323536714,0.18651841495173607,0.09279502723231849
p17063,0.6671054356137601,0.05106748213101646,0.010581342852210351,0.0005098039813952815,0.00029488831526293526,3.139588182540681e-07,0.014315527331478874,0.242398407357994,0.013726798458063669
p17109,0.5287554925931561,0.04360183176091893,0.0024136651132865604,0.0012628484477089517,6.663318915446619e-05,5.757267931957555e-07,0.005039503717219462,0.3951777840136041,0.023681665438158094
p17127,0.31726574224897575,0.30058107347956153,0.002345285448053458,0.0001884500309667724,5.4230158807209917e-05,1.38032384441671e-07,0.026635061529225477,0.23589388253659843,0.1170361365354269
p17073,0.5270415553931285,0.027530326183559096,0.0034318215349269524,0.0009908782608646727,9.526091415399354e-05,5.827919697738505e-07,0.005002800030638365,0.42426369441281936,0.01164308047793922
p17061,0.473317404713031,0.08100261988480396,0.0022860416234710057,0.0008735399070654292,5.880835330907041e-05,4.452132932855435e-07,0.006462181574218856,0.38565899415623606,0.05033996457457133
p17157,0.37174798687040667,0.167950480178123,0.001963157172582583,0.0004454945896114038,4.603168681089115e-05,2.9099490654619426e-07,0.012686644659636804,0.3372101503543762,0.10794976349354585
p17149,0.4766112237448569,0.05806806172429143,0.0018040198820209342,0.001176337110898379,4.783389836211327e-05,5.629066367709611e-07,0.004750697401416016,0.4164250032774246,0.041116260054092864
p17203,0.6343887561476665,0.059826866700552477,0.006411640796000582,0.0007182778909199086,0.00017887294101269044,3.777499205564242e-07,0.01133427691365087,0.26621952302807755,0.020921407832198854
p17145,0.39031360925417846,0.19225467562871165,0.0026429728899739794,0.0003652174547378089,6.179479213311427e-05,2.3699947004082868e-07,0.015605925611351138,0.2954154251949313,0.10334014217451264
p17087,0.33405478499359026,0.27756928783568213,0.002448907470710751,0.00022404624353732615,5.6509112372098196e-05,1.5925445141746728e-07,0.022931679434366418,0.24556109224152042,0.11715353341376927
p17173,0.5388454612633652,0.15366028292853093,0.006121707850105295,0.0004263919148059056,0.00015497488152670168,2.16161375253814e-07,0.016760280607803945,0.2350696008791851,0.048961083513301626
p17051,0.4843865529216307,0.1702436097271825,0.0046823978593506605,0.0004135317166835657,0.00011474441819162307,2.2738719718346087e-07,0.014472731499061415,0.2645185852857167,0.06116761918498586
p17201,0.6086093620065821,0.019785116126185394,0.006882913111879677,0.0007842725198126275,0.000185563134603978,5.488897627570734e-07,0.006184449809861166,0.35158111912047046,0.005986655280841768
p17141,0.5802628111400775,0.020924840669901894,0.006029465686664948,0.0007644475039445401,0.00016249120626237574,5.242407294708136e-07,0.006197862034877016,0.37840430852221757,0.007253248995324608
p17139,0.5799783967373229,0.14216125666780424,0.007415811129533242,0.00042713251414813806,0.00019247946283090686,2.0481410113853096e-07,0.019057173054934512,0.2084390117076282,0.0423285339116969
p17017,0.562648257822961,0.07205855099755454,0.0030898087044008322,0.0010212980280215305,8.354574490336967e-05,4.502979311375684e-07,0.007423350482254464,0.31686185915897913,0.03681287876299391
p17167,0.5631296389103793,0.09976352940940682,0.0041577795857077274,0.0007312153930285297,0.00011026922407898173,3.4061933592118667e-07,0.010511374597489158,0.2787327108787162,0.04286314138185743
p17179,0.6208137780658917,0.06802793370505132,0.00527097929625094,0.0008057915764417273,0.00014525283444078124,3.913929267465429e-07,0.01046145763878456,0.2683957959519272,0.026078619538285098
p17099,0.6336872280488721,0.0408478272203,0.00790244954779585,0.0006197894176242692,0.00021981635352748489,3.8103505432162257e-07,0.01068577109709075,0.29285620839607807,0.013180528883657318
p17183,0.674555633281162,0.12446690730799585,0.014369596627562223,0.00033022019403857025,0.00038779766601799,1.6132419186424487e-07,0.030071794649453223,0.128206157081991,0.027611731867587346
p17007,0.6397418339123373,0.02356609197236675,0.008614018613913914,0.0006941769404312131,0.00023193532708388437,4.875767234507727e-07,0.0075657037953961595,0.3133903634830392,0.006195388378707975
p17137,0.5294464364208707,0.08038113093635671,0.002914504984277669,0.0009141540068615296,7.739272405280623e-05,4.293194531075363e-07,0.007485662742177831,0.3363473626166583,0.04243292624929127
p17123,0.611534892405364,0.04697504769224418,0.0058652185706484046,0.0007533716746216025,0.00016386018032987857,4.190651885097163e-07,0.00941188450736439,0.30844942741389947,0.016845878490339757
p17079,0.5187072516227798,0.218252366745542,0.008000659943604502,0.0002773599996775785,0.0001940703184869001,1.519831910130387e-07,0.023972229047390454,0.1771432764115309,0.0534526339277969
p17013,0.43697943873516404,0.07355019945798191,0.0017852754001873793,0.0009199362742104858,4.5287285820530453e-05,4.878258257232294e-07,0.005763646061252055,0.4271117954457833,0.05384393351377461
p17121,0.4608340343291958,0.20745594404226725,0.0044539905402689985,0.0003583050075897213,0.00010646104407313695,2.1061332231030013e-07,0.016550950258053497,0.23655021826369524,0.07368988590153408
p17187,0.5165796667578445,0.03377993290019305,0.0025052304363016057,0.0012309062454942718,6.999045114195069e-05,6.193688641542183e-07,0.0045815544272857864,0.4242645527315159,0.016987546681358698
p17197,0.6894731458280564,0.05695558204482586,0.013906865866567954,0.0004199026531311912,0.00038613714141108363,2.742291774775276e-07,0.017083109068280127,0.21000348322432094,0.011771499944229156
p17153,0.29955764520295414,0.2859283155020639,0.0017953171872135433,0.0002245365171589278,4.145167762848148e-05,1.64707970969268e-07,0.021083211091285414,0.2593527605396805,0.1320165975740441
p17119,0.4252871249195215,0.11498888338876204,0.0025027234664144874,0.0005743974899837986,6.121834426128492e-05,3.267330690214776e-07,0.009008860622149742,0.3797522023610214,0.06782426267481667
p17133,0.3954395207008394,0.13802533027752936,0.001821407435555953,0.0005874337422417785,4.328751596241406e-05,3.696676261324182e-07,0.010374226465205834,0.3557383361078236,0.09797008808721533
p17003,0.29639443415601874,0.25961628830211503,0.0015798046368321241,0.00024893157046325994,3.646721763111986e-05,1.8346389104569728e-07,0.019337652021664344,0.27874386844835214,0.1440423701830324
p17043,0.6863728173789011,0.04299964596332398,0.01344186630978313,0.0004680426960130698,0.00036553165792737685,3.2224204263259655e-07,0.013701125473438635,0.233882955813561,0.008767692465009044
p17165,0.3680251908202388,0.29327336729579645,0.0035111027133184923,0.00021135249770242007,8.108586083367386e-05,1.4387735941725647e-07,0.02410586840737653,0.21490806134009766,0.09588382718727632
p17097,0.7066782578058798,0.04175244782427188,0.019486319949072305,0.0004661780232344415,0.0005244582394108378,3.3293047635024514e-07,0.01594335853071514,0.20862060056128734,0.006528046135651945
p17117,0.480496409058426,0.10452346346986499,0.002954804095117862,0.0006839777050670132,7.48965444190483e-05,3.562821636917291e-07,0.008485773942986972,0.3480469973841371,0.0547333215178174
p17195,0.5161340887196036,0.020993492385552086,0.003888054254715426,0.0008642054200019504,0.00010596566170319847,5.762511135969771e-07,0.004658695224817453,0.445078596870315,0.008276325212177643
p17107,0.6240433128716855,0.0929141504501747,0.005556002094539631,0.0007208637793387091,0.00015047293621353483,3.2298317281855625e-07,0.012533311638546605,0.22915824497786294,0.03492331826846548
p17081,0.4248233968984799,0.2260566346592051,0.0038176819235226263,0.00031931873153438875,8.965462124110639e-05,1.995745832980229e-07,0.01740032020811494,0.24023765749831208,0.08725513588500645
p17101,0.49520984735230417,0.27267325306601425,0.00913478063500421,0.00020346375631844337,0.0002163338203576879,1.176599114025443e-07,0.03019488177549546,0.13825040234406621,0.054116919590528154
p17143,0.6003055658995812,0.05097744412561731,0.004543488772275685,0.0009078043218012455,0.00012681528057446902,4.665205531318102e-07,0.008235718047386244,0.3143926363001789,0.020510060732031748
p17019,0.6621029471758878,0.11627694800958163,0.01096715340122314,0.0004126653905099672,0.0002960234366498839,1.9570681702237746e-07,0.02381060819213139,0.1552192208910638,0.030914237796135422
p17045,0.6143073981320526,0.15958712128521285,0.012585831927699895,0.00028522597143793547,0.0003247417776559517,1.3558467848655113e-07,0.031464434456173605,0.14551475519236062,0.035930355672728044
p17021,0.5439161848518091,0.12389508944924311,0.0048523444128149495,0.0005633150583236085,0.00012560273124809037,2.75890655070916e-07,0.012866394614173935,0.26663229708515096,0.047148495906581094
p17095,0.5573546636544564,0.03843003783948213,0.003361075222811503,0.0010795143887204254,9.391571351124778e-05,5.644600500881718e-07,0.005867506872100899,0.3766524344231352,0.017160287425731998
p17111,0.6718313682728336,0.02800725052038845,0.010955967467945953,0.0006051662903971675,0.00029494618653371255,4.2724364706680173e-07,0.00929722077831526,0.27274178503709384,0.006265868202844764
p17015,0.5124526440761464,0.016472759535785735,0.003876536373829166,0.0009227413059618749,0.00010436311429667631,6.290903641371462e-07,0.0041022712027076105,0.4556400429142237,0.006428012386684719
p17047,0.44135979477528586,0.2966679977150475,0.00644013730602539,0.00020916306440983847,0.00015071814463504566,1.277777746329737e-07,0.026255616719080964,0.16395069083660743,0.06496575366113337
p17071,0.49043992967327327,0.029777818144556448,0.002015269516724598,0.0013738004226122459,5.629902917780103e-05,6.767265930395234e-07,0.0037635222804186675,0.4560507625960035,0.016521921610640485
p17077,0.345404938033541,0.21143395306062662,0.00215116264478822,0.00031594687079661277,4.988169211406959e-05,2.14839166200126e-07,0.01625963357190109,0.3105295977794385,0.11385467150762763
p50011,0.0061933090564986375,0.0004629014064606651,0.43934442585960193,3.018909879260306e-07,0.545491430292715,3.5460945283006995e-10,0.008379715485815679,0.00012076008990352197,7.1555634072006795e-06
p50017,0.007074660064460037,0.0006250780738332793,0.3660547541406483,2.3326713573138678e-07,0.6104895412851394,2.391552128091767e-10,0.015666415020848205,8.059843624926252e-05,8.719472530522564e-06
p50009,0.004765792061003362,0.0003869464534979377,0.3059787430314509,2.079548550434479e-07,0.6796890509621599,2.474232478471613e-10,0.009089384254135592,8.424458620648391e-05,5.6304492674631276e-06
p50021,0.00900217692254464,0.0008322115573230117,0.4577769440814422,2.541914896157457e-07,0.5117920410669723,2.396654864524744e-10,0.020506890810590733,7.805390577575742e-05,1.1427224196207408e-05
p50015,0.006321879463353552,0.0004971298709350967,0.4078639987663482,2.708246440993366e-07,0.5750761883773777,3.0628142467440185e-10,0.010128930535522546,0.00010419875482306482,7.403100714186048e-06
p50005,0.005692327853923977,0.0004718171861641332,0.3491263615443002,2.2485513370599451e-07,0.6335552284803853,2.5216252694292697e-10,0.011061460022487252,8.578844450190784e-05,6.791360941049368e-06
p50003,0.009987042924566534,0.001046773469811822,0.4578870005803791,2.3338325591411848e-07,0.5010149650271882,2.11474865146721e-10,0.029974753059076233,7.545328156142731e-05,1.3778062685900486e-05
p50013,0.006826173674873278,0.0005031798095645779,0.4861798244014734,3.302361274014275e-07,0.4978709177448473,3.7899851119433327e-10,0.008482743047052875,0.0001289596351864248,7.871071876380774e-06
p50007,0.007276055991730632,0.0005700474334403667,0.4640737850230857,2.9705593540132666e-07,0.5169972190720988,3.225075093303688e-10,0.01096475041632119,0.0001093226294436234,8.522055436856509e-06
p50027,0.007995641400350292,0.0007600936460393307,0.40443538732290846,2.2493531429628947e-07,0.5661632653015891,2.1327301106948502e-10,0.020564490801678353,7.059943243092807e-05,1.0296946416295972e-05
p50023,0.0069251734633606465,0.0005751818031312697,0.4050248076526747,2.5618554975642077e-07,0.5745546259136437,2.7306824037778955e-10,0.012819208664798557,9.245937047443667e-05,8.286673298691413e-06
p50001,0.008598291582660397,0.0007216498961446893,0.45479557104547175,2.9115607236341865e-07,0.5204481033153044,2.921918358363072e-10,0.015327852738628174,9.787632742074896e-05,1.0363646105506503e-05
p50025,0.009065884303381457,0.0009830589451966436,0.41164980149005903,2.094698856546584e-07,0.5473935872977592,1.9013031006855314e-10,0.0308267803121334,6.789230977951966e-05,1.2785681674897602e-05
p50019,0.005322675983621716,0.00041444871546736584,0.36161323647951044,2.477700180285149e-07,0.6238860509790843,2.956078307224981e-10,0.00865647323489418,0.00010066055191970371,6.205989876493976e-06
p30065,0.00038686325260479183,2.9949386505534976e-06,4.3285683384407963e-07,0.7360650480008343,2.9058021429869834e-08,0.013791628018843892,3.099149511749248e-07,0.24950136452324717,0.00025132943601289057
p30015,0.0001567508294972494,8.487852436099619e-07,1.64174640698084e-07,0.8357208203388446,1.3903996805292729e-08,0.037453579802200584,1.0504258855724144e-07,0.12659678038379146,7.093673919640519e-05
p30059,0.00013658844295486974,1.1740079115723606e-06,1.5238600742597845e-07,0.859717651268078,1.0450001552684579e-08,0.05143307483189252,1.1216677416878319e-07,0.08855156909449101,0.00015966735188884833
p30087,0.0006646437916816406,5.115264215320749e-06,7.573641802749538e-07,0.5645153309717211,4.844603338714017e-08,0.004827736252370551,5.473785986008314e-07,0.4296782689095713,0.00030755162162786256
p30097,0.00020299511459709495,2.244099223732665e-06,2.4113995217100593e-07,0.8315254091653831,1.4535080325722435e-08,0.034253565336787965,1.971018605110887e-07,0.13368382464300532,0.0003315088641096907
p30049,6.641597583042408e-05,5.128002913470158e-07,7.198417441436872e-08,0.8591116171412886,5.380375332007481e-09,0.09359248223779049,5.025903921070384e-08,0.0471523444039573,7.649981725290862e-05
p30073,6.744754467768332e-05,3.6530018466924497e-07,7.028180988920009e-08,0.8536218471112219,6.266833962043273e-09,0.09015473754453301,4.4614338299491726e-08,0.05611741868464886,3.806265175162623e-05
p30033,0.0005777766929649744,2.9908065136376282e-06,6.124470857736849e-07,0.5802484676250413,4.73722328859468e-08,0.00501679280360881,3.961364155353709e-07,0.4140151124279679,0.0001378036881691396
p30011,0.0018458551060220973,1.6605879968147128e-05,2.2701440632865093e-06,0.44381540022746857,1.2720786728383577e-07,0.0016097982264076942,1.75946094042877e-06,0.5520602730259551,0.0006479107213073733
p30031,0.00011321259820169009,1.466716619175518e-06,1.3776448635689967e-07,0.8603086137120997,8.020909314089464e-09,0.06440369144790636,1.1919002127404035e-07,0.07487435150693188,0.00029839904282426727
p30051,0.00011328497802908698,5.182940967159607e-07,1.1731815940632141e-07,0.852194450266706,1.1112367710186397e-08,0.05229989933745945,7.285859594669081e-08,0.09535198831588046,3.965751870515604e-05
p30093,5.4852345275161424e-05,6.525424646327356e-07,6.443387771494796e-08,0.8353931220943168,4.005542923185171e-09,0.12842483237083507,5.3646698570233056e-08,0.03597758477997306,0.00014883378101604778
p30013,0.00010896049007620022,7.499372118345218e-07,1.1681747046070909e-07,0.8627315446717282,8.98530527308412e-09,0.05777205818579786,7.875008657865713e-08,0.07929792517925242,8.855698307132546e-05
p30029,2.642075759928948e-05,1.5423442860753898e-07,2.756151784284338e-08,0.7838129118113195,2.4734862171973773e-09,0.19415956533537176,1.7578008624716196e-08,0.0219799742004779,2.0926047790272383e-05
p30027,0.00027206467523153597,1.6730570168953918e-06,2.907758177285743e-07,0.7853281842927943,2.2247740643697032e-08,0.01917960028211738,1.9100403044220081e-07,0.19508606589066046,0.00013190777459063855
p30007,0.00010138320785775746,9.877722600378334e-07,1.1534254702625413e-07,0.8619177017443264,7.602041771970213e-09,0.07204436134396591,8.906176900775284e-08,0.06577220603834173,0.00016314788689041827
p30003,0.0005192493727879413,5.978531863839201e-06,6.451987136555564e-07,0.6613822775517959,3.599661797432866e-08,0.008127485499410326,5.407279920592827e-07,0.3293806367603125,0.0005831503605058527
p30089,1.4663726732973486e-05,1.0729245432786457e-07,1.557906266799693e-08,0.7031513360653923,1.2735879975691543e-09,0.2852185180279095,1.0504257441411206e-08,0.0115952557322724,2.009179833039135e-05
p30053,1.1895306367670574e-05,6.89683944878926e-08,1.2372080812053195e-08,0.6740542370896411,1.1514274635373021e-09,0.31595055277010636,7.843452416971471e-09,0.009972724069603233,1.0500428926346356e-05
p30039,3.740952841544544e-05,3.8381657019092404e-07,4.2334073569776624e-08,0.8106288630543858,2.848563240650831e-09,0.1647893782712244,3.310506933891787e-08,0.024460243639104127,8.364340259399963e-05
p30017,0.0011696666405854518,8.118551289576192e-06,1.3244499543250814e-06,0.42806575545546677,8.515079347153228e-08,0.002772625760264616,9.33120064262721e-07,0.5676351458321759,0.0003463450394057027
p30083,0.0018928015245924723,6.559140626632527e-06,1.960231640956949e-06,0.3448083754392225,1.710648645648738e-07,0.001854517959811367,1.2070973291582963e-06,0.6513051686754197,0.00012923886649276087
p30109,0.002640886327181488,1.1914930443349086e-05,2.8090693558095706e-06,0.2921622556584457,2.084282166591661e-07,0.0017451313882786697,1.8110685763819448e-06,0.7031654765364029,0.0002695065930990498
p30037,0.0002863379807073894,2.4331565766860483e-06,3.238503876740834e-07,0.7930954464297447,2.134546015751422e-08,0.021806385499684323,2.394531815378476e-07,0.18455597603743987,0.0002528362468177056
p30009,0.0002889224683715092,3.91089509371614e-06,3.6595446453694516e-07,0.7940387243876095,1.9979681623519113e-08,0.02039483159981417,3.240067739063967e-07,0.1846844086647092,0.000588492043481801
p30101,8.289803909467966e-05,3.848736855980486e-07,8.582974657000446e-08,0.8579645751863914,8.226539170209489e-09,0.07216974170410076,5.3265417156332925e-08,0.06974989375058374,3.235912444079945e-05
p30005,0.00026483843117759584,1.0913649013662146e-06,2.740902841269465e-07,0.7596781700863589,2.577102173899613e-08,0.01774473687767022,1.6908971769007967e-07,0.2222535513002517,5.7142988616700835e-05
p30045,0.00017896333213107346,1.2677584587388548e-06,1.9397518482992023e-07,0.8403307671354902,1.4292175861889833e-08,0.03431090724858835,1.3304678593278873e-07,0.12504496255083433,0.00013279066035083302
p30077,5.034730027733639e-05,4.3520845466519667e-07,5.539252655546541e-08,0.8450827959177591,3.979056837611189e-09,0.11994205081917644,4.044806591395494e-08,0.034847559389143384,7.671154553984776e-05
p30067,0.0001528261940223125,1.9725355679830534e-06,1.872306334285472e-07,0.852074036134262,1.076479171092696e-08,0.04643504201979697,1.620893754959752e-07,0.10097124875837146,0.0003645142731785372
p30085,0.0012612561326668327,3.927749362249395e-06,1.3063332413168978e-06,0.4074740847114304,1.2547119922456718e-07,0.002185087619832418,7.852790586305158e-07,0.5889966790303086,7.67476729003561e-05
p30025,0.0022391368672330515,1.3483589035193203e-05,2.5029241042790105e-06,0.3727838313098092,1.6385617476265036e-07,0.0017376859744112586,1.6987859623368195e-06,0.622833339614,0.00038815707926993743
p30055,0.0009273888947590904,3.778794138845798e-06,9.658718172076333e-07,0.4435811439857493,8.078565867701372e-08,0.0027591297167588193,6.064383012943807e-07,0.5526141976556372,0.00011270785717930737
p30095,0.0002540604838658697,2.9030912401045147e-06,3.0627328325723316e-07,0.805883914707163,1.7983754536097987e-08,0.02543907989696927,2.5410132017340194e-07,0.1680157050091653,0.0004037584532385281
p30099,6.907463730450527e-05,4.2120113592422833e-07,7.269596033098873e-08,0.8552030979848774,6.085803923387506e-09,0.08926719387131332,4.7010457852356065e-08,0.055410710047126686,4.937646602012321e-05
p30021,0.0017037557506015195,7.3028004605576045e-06,1.7911765270979729e-06,0.3597154856816326,1.4031034965946694e-07,0.002075666572461785,1.1406214775798457e-06,0.6363084800223804,0.0001862370641086525
p30075,0.001109419958720001,1.1520002611296277e-05,1.387358499712083e-06,0.5712060668113239,7.632347478705383e-08,0.002821910858500635,1.1275419495531814e-06,0.4241779013937224,0.0006705897511977768
p30035,4.416198076889247e-05,2.1780723003903025e-07,4.5747440485281515e-08,0.8343871276036275,4.393043245664409e-09,0.12836649589213828,2.851225173337769e-08,0.037179488480175986,2.24295833236505e-05
p30047,2.6753722921157354e-05,1.891585478593447e-07,2.8419163955903042e-08,0.7843672214483846,2.30894856345895e-09,0.19455516311748705,1.902899868737676e-08,0.021019510954713872,3.1111840834277456e-05
p30041,0.00016568584231733833,6.998016301331481e-07,1.7141945080762752e-07,0.8276853695773168,1.652886285157537e-08,0.033387853565509995,1.0553249638083427e-07,0.1387160500949383,4.4047637477522125e-05
p30103,0.0005647674195097728,4.548985368833397e-06,6.45361403566807e-07,0.6241110314084998,4.118954474142855e-08,0.006945490898100643,4.723288263658339e-07,0.36805501610322294,0.000317986305523338
p30061,1.5988174583508315e-05,1.3637908116037868e-07,1.7351161011696274e-08,0.7172237719869814,1.3119829453127198e-09,0.27095214131965234,1.2475815579408954e-08,0.011778716153225215,2.9214847516905057e-05
p30111,0.000399312308214977,3.847163086014716e-06,4.68879863127196e-07,0.7235476095985115,2.861906736816103e-08,0.013221819874343434,3.660711747066989e-07,0.26244702483129506,0.0003795226544437857
p30043,7.46463103608886e-05,7.966341153012632e-07,8.608019657412132e-08,0.8535382198129535,5.532101041670282e-09,0.09743083328284771,6.877470890914704e-08,0.048801263923058766,0.000154079649657291
p30023,4.452577966750654e-05,5.076758487090088e-07,5.163802597041715e-08,0.8198329230068565,3.29536180054335e-09,0.15085783228243202,4.220608302525868e-08,0.029147267916642478,0.00011684619908208465
p30107,0.0002168717971301775,1.8525676705226635e-06,2.4391168002395957e-07,0.8286593523138509,1.633002781846531e-08,0.031038382714209115,1.8007320022858175e-07,0.13986781880616173,0.00021528148606958476
p30081,2.4700756457925793e-05,2.8909951737356224e-07,2.8564850862865138e-08,0.7561130286350398,1.8415117057530125e-09,0.22763675260498084,2.350475404151726e-08,0.016149029640055552,7.614535283183509e-05
p30105,0.0005655984801757174,1.971253928816545e-06,5.850954522249954e-07,0.5648080656535747,5.5654285140435275e-08,0.0045357709678667864,3.5584452518368115e-07,0.4300266895219729,6.090752821869502e-05
p30069,0.00039508290647182544,2.3922220251009086e-06,4.241098358290177e-07,0.7123584839120461,3.171201956164327e-08,0.011350200213880588,2.7914290992450344e-07,0.27573465571663763,0.00015845006417340108
p30071,0.0003847983638103314,1.5418697204069723e-06,3.9838700077486604e-07,0.6666169317589844,3.6637726238298584e-08,0.009461328913009876,2.461103589577074e-07,0.3234678080548168,6.690990457233368e-05
p30063,2.9647964814434925e-05,2.5151254648821987e-07,3.23270500528381e-08,0.7982786715719119,2.395023823975648e-09,0.18047445950133476,2.330693261454797e-08,0.021168527040927247,4.838437945869002e-05
p30091,0.0016232795109224938,4.2060550353839e-06,1.646123972675096e-06,0.3494244287771141,1.7401779423634566e-07,0.001973878262864165,9.615758124880587e-07,0.6469093745094047,6.205116707964887e-05
p30019,0.0008511316411189207,2.3835016091223454e-06,8.68214293657198e-07,0.4461051034182956,9.116624638068047e-08,0.0027300632771309246,5.110457295243677e-07,0.5502624827227303,4.7365012845743456e-05
p30079,0.001288526571380466,6.788217223559057e-06,1.3877256022843904e-06,0.4141334261401613,1.0013523943850856e-07,0.0024910363265442086,9.086771906455964e-07,0.5818523366420615,0.00022548956459647084
p30057,7.667989884002655e-05,1.11545981902809e-06,9.525992094063433e-08,0.8580021819932635,5.386448841949943e-09,0.09106820478741202,8.596953864465637e-08,0.05057420479139853,0.00027742645335854536
p30001,4.5347189191820845e-05,7.209452363557367e-07,5.702174169160035e-08,0.8316127458840188,3.1759539147507036e-09,0.13828185969185375,5.3840096879523194e-08,0.029841181038699992,0.00021803121320676064
p34037,0.023497654842053815,0.004371000188378275,0.5041302237198146,3.4905144496285027e-07,0.30222225885884263,2.771186133758457e-10,0.16557171669506016,0.00015332566881359858,5.3470698473257634e-05
p34007,0.02200330900221112,0.00664586579974434,0.4630660569305092,2.617357638869156e-07,0.14370277293179026,1.9190296202543226e-10,0.36435808760885163,0.00014445091562822254,7.919488359834412e-05
p34039,0.0177296108321364,0.003921403583495571,0.4759244360439797,2.4186150675913404e-07,0.30712359691209823,1.879595866771408e-10,0.19514246588575362,0.00011057374407909307,4.767094899097398e-05
p34009,0.019344009532712463,0.008085652573701918,0.4959174108243046,2.2764944975949923e-07,0.09659120302326468,1.5326311852106984e-10,0.3798091658094688,0.00016039863966765545,9.193179416688361e-05
p34005,0.019904419774838533,0.005839788207685652,0.48090721264084835,2.3948920213507084e-07,0.17090689946621634,1.7698759330757098e-10,0.32224466683314484,0.00012715878001096304,6.961463106542855e-05
p34023,0.018615391477103952,0.0043922227243074876,0.4804240772386559,2.4330792352637577e-07,0.26489857201999045,1.8624847967742647e-10,0.23150275519953822,0.00011323192069293404,5.350592553909805e-05
p34017,0.015474851886587966,0.0033702971637280367,0.46786236327097896,2.153929165972202e-07,0.343809836524672,1.6856853524882214e-10,0.16934398489603633,9.748244100203663e-05,4.096825550964291e-05
p34025,0.016399079904307626,0.004073485457765452,0.48934492365183574,2.1016593604941496e-07,0.26272461959045573,1.600404789367503e-10,0.22730935264184157,9.851528135157049e-05,4.981314646563141e-05
p34035,0.02098598574017963,0.00474779018801877,0.48164324234207745,2.792726347848459e-07,0.2603497862793938,2.1469029283843836e-10,0.23208601290092373,0.00012917771792542968,5.77253441560817e-05
p34029,0.01686487034198414,0.005027178034483948,0.5081126719831845,2.04346696743386e-07,0.19721592166039864,1.5184099254972554e-10,0.27261172161629965,0.00010802442204223,5.940744306901253e-05
p34015,0.023455775434137304,0.007331086898197101,0.45474331045044997,2.74971627648974e-07,0.1260486861215926,2.00247118938366e-10,0.38817558950254544,0.00015823852709885813,8.703789410423542e-05
p34011,0.022363146228339976,0.008361059897566348,0.468760029902519,2.607134281696455e-07,0.10120038428688281,1.8033048091120301e-10,0.39904742088991235,0.00017124695425159867,9.645094676918368e-05
p34027,0.020632594502974007,0.004255493331740307,0.4846895140824631,2.9167334452348084e-07,0.3026572793611024,2.2843224063972435e-10,0.1875816467371289,0.00013141722242288604,5.17628603916357e-05
p34013,0.017144299062961714,0.0036532084174869185,0.4724516010286928,2.403548984386956e-07,0.3308610349473951,1.882378710337005e-10,0.17573669263891478,0.00010852169591035988,4.440166550202302e-05
p34003,0.015425568377885127,0.003129243199780706,0.46206817988826165,2.2483342771114128e-07,0.37322614561955036,1.7818969027534446e-10,0.14601303007430497,9.955133064854042e-05,3.805649795111329e-05
p34041,0.02715805906144268,0.00551615932155818,0.5023024276310514,3.7899795881276136e-07,0.24980146443396045,2.9493816147548785e-10,0.21498216850045124,0.00017214671377814428,6.719504486091832e-05
p34031,0.01796015556316777,0.003524460849779605,0.47562292128636147,2.6402462768773094e-07,0.3493174799625631,2.0948086580654554e-10,0.15341531559749091,0.0001164745580292449,4.292794849939926e-05
p34033,0.025380541166158295,0.008413208544988242,0.44923948322406615,2.943426848167303e-07,0.10621314110918754,2.1001526917579777e-10,0.4104750919113573,0.00017910333453896194,9.91361570033463e-05
p34019,0.024803309756811533,0.0055584137855242,0.48651923799873525,3.278152492813716e-07,0.23003302812758175,2.509089423462375e-10,0.2528659118527961,0.0001522109439764903,6.755946841633879e-05
p34001,0.0193412447067288,0.006821158815577019,0.510743442015067,2.2428459469746017e-07,0.13747534921329024,1.6161584274440573e-10,0.3253990296500427,0.0001406648227228207,7.888633036077201e-05
